Date;VIX_EU
2019-12-19;121.761
2019-12-20;110.774
2019-12-23;116.482
2019-12-27;120.913
2019-12-30;139.548
2020-01-02;126.736
2020-01-03;139.588
2020-01-06;151.404
2020-01-07;142.117
2020-01-08;140.401
2020-01-09;130.363
2020-01-10;123.886
2020-01-13;127.138
2020-01-14;124.099
2020-01-15;120.408
2020-01-16;110.223
2020-01-17;106.899
2020-01-20;112.522
2020-01-21;118.141
2020-01-22;122.389
2020-01-23;13.164
2020-01-24;126.665
2020-01-27;171.711
2020-01-28;151.979
2020-01-29;144.199
2020-01-30;164.174
2020-01-31;171.542
2020-02-03;162.837
2020-02-04;144.971
2020-02-05;136.052
2020-02-06;129.889
2020-02-07;133.241
2020-02-10;137.034
2020-02-11;129.201
2020-02-12;124.526
2020-02-13;132.476
2020-02-14;130.625
2020-02-17;129.654
2020-02-18;138.431
2020-02-19;128.829
2020-02-20;14.09
2020-02-21;157.536
2020-02-24;226.584
2020-02-25;274.449
2020-02-26;245.403
2020-02-27;346.989
2020-02-28;422.369
2020-03-02;361.186
2020-03-03;334.532
2020-03-04;297.565
2020-03-05;331.404
2020-03-06;430.212
2020-03-09;540.993
2020-03-10;538.031
2020-03-11;537.615
2020-03-12;715.196
2020-03-13;743.321
2020-03-16;856.206
2020-03-17;772.625
2020-03-18;847.969
2020-03-19;783.461
2020-03-20;682.146
2020-03-23;644.283
2020-03-24;525.304
2020-03-25;571.305
2020-03-26;543.148
2020-03-27;609.948
2020-03-30;556.324
2020-03-31;485.926
2020-04-01;511.408
2020-04-02;499.156
2020-04-03;458.806
2020-04-06;430.301
2020-04-07;462.871
2020-04-08;452.972
2020-04-09;447.106
2020-04-14;404.768
2020-04-15;449.575
2020-04-16;432.623
2020-04-17;41.201
2020-04-20;412.975
2020-04-21;482.215
2020-04-22;439.569
2020-04-23;403.534
2020-04-24;401.744
2020-04-27;347.193
2020-04-28;33.012
2020-04-29;307.205
2020-04-30;339.105
2020-05-04;38.322
2020-05-05;345.055
2020-05-06;348.075
2020-05-07;324.312
2020-05-08;296.643
2020-05-11;299.068
2020-05-12;276.697
2020-05-13;334.196
2020-05-14;363.219
2020-05-15;344.706
2020-05-18;290.582
2020-05-19;301.699
2020-05-20;291.093
2020-05-21;32.315
2020-05-22;314.161
2020-05-25;291.565
2020-05-26;280.385
2020-05-27;293.988
2020-05-28;290.063
2020-05-29;311.263
2020-06-01;30.099
2020-06-02;30.678
2020-06-03;296.082
2020-06-04;276.617
2020-06-05;278.909
2020-06-08;281.197
2020-06-09;297.453
2020-06-10;300.524
2020-06-11;360.215
2020-06-12;414.116
2020-06-15;384.135
2020-06-16;360.977
2020-06-17;353.603
2020-06-18;350.461
2020-06-19;322.142
2020-06-22;33.781
2020-06-23;313.419
2020-06-24;368.071
2020-06-25;346.839
2020-06-26;351.735
2020-06-29;344.922
2020-06-30;317.179
2020-07-01;301.305
2020-07-02;275.942
2020-07-03;282.699
2020-07-06;276.015
2020-07-07;279.345
2020-07-08;295.725
2020-07-09;304.505
2020-07-10;284.276
2020-07-13;271.352
2020-07-14;289.278
2020-07-15;275.724
2020-07-16;268.067
2020-07-17;255.762
2020-07-20;242.112
2020-07-21;234.879
2020-07-22;242.123
2020-07-23;233.144
2020-07-24;255.773
2020-07-27;25.238
2020-07-28;243.987
2020-07-29;242.316
2020-07-30;28.024
2020-07-31;266.625
2020-08-03;257.571
2020-08-04;25.087
2020-08-05;239.421
2020-08-06;249.371
2020-08-07;241.977
2020-08-10;241.127
2020-08-11;233.863
2020-08-12;224.674
2020-08-13;22.691
2020-08-14;238.671
2020-08-17;227.835
2020-08-18;23.269
2020-08-19;219.882
2020-08-20;240.354
2020-08-21;243.375
2020-08-24;231.101
2020-08-25;233.594
2020-08-26;220.013
2020-08-27;235.584
2020-08-28;251.579
2020-08-31;267.213
2020-09-01;271.192
2020-09-02;266.145
2020-09-03;290.121
2020-09-04;317.117
2020-09-07;27.922
2020-09-08;284.501
2020-09-09;258.888
2020-09-10;250.052
2020-09-11;237.249
2020-09-14;225.682
2020-09-15;221.155
2020-09-16;219.927
2020-09-17;225.468
2020-09-18;226.496
2020-09-21;298.809
2020-09-22;281.097
2020-09-23;271.669
2020-09-24;283.437
2020-09-25;278.075
2020-09-28;268.241
2020-09-29;269.026
2020-09-30;260.598
2020-10-01;265.374
2020-10-02;268.168
2020-10-05;262.763
2020-10-06;252.128
2020-10-07;249.744
2020-10-08;23.98
2020-10-09;222.369
2020-10-12;222.531
2020-10-13;229.397
2020-10-14;232.425
2020-10-15;268.422
2020-10-16;253.165
2020-10-19;266.186
2020-10-20;276.293
2020-10-21;294.488
2020-10-22;289.879
2020-10-23;28.157
2020-10-26;317.557
2020-10-27;327.397
2020-10-28;382.587
2020-10-29;375.504
2020-10-30;353.472
2020-11-02;35.233
2020-11-03;32.763
2020-11-04;280.023
2020-11-05;263.725
2020-11-06;256.153
2020-11-09;238.631
2020-11-10;250.803
2020-11-11;231.256
2020-11-12;233.023
2020-11-13;231.431
2020-11-16;223.849
2020-11-17;222.529
2020-11-18;209.029
2020-11-19;219.714
2020-11-20;214.393
2020-11-23;224.894
2020-11-24;213.674
2020-11-25;207.778
2020-11-26;202.346
2020-11-27;200.788
2020-11-30;229.149
2020-12-01;213.014
2020-12-02;21.694
2020-12-03;213.172
2020-12-04;208.186
2020-12-07;214.355
2020-12-08;205.353
2020-12-09;200.186
2020-12-10;206.617
2020-12-11;236.144
2020-12-14;22.521
2020-12-15;217.301
2020-12-16;211.372
2020-12-17;205.099
2020-12-18;216.252
2020-12-21;272.641
2020-12-22;252.067
2020-12-23;231.531
2020-12-28;217.054
2020-12-29;223.828
2020-12-30;23.369
2021-01-04;248.416
2021-01-05;251.986
2021-01-06;214.423
2021-01-07;210.154
2021-01-08;205.276
2021-01-11;219.797
2021-01-12;219.516
2021-01-13;210.937
2021-01-14;196.932
2021-01-15;224.344
2021-01-18;219.473
2021-01-19;21.749
2021-01-20;202.772
2021-01-21;199.362
2021-01-22;21.317
2021-01-25;260.059
2021-01-26;230.994
2021-01-27;267.698
2021-01-28;259.287
2021-01-29;290.082
2021-02-01;273.261
2021-02-02;240.219
2021-02-03;227.195
2021-02-04;213.727
2021-02-05;206.436
2021-02-08;204.375
2021-02-09;211.232
2021-02-10;224.678
2021-02-11;212.082
2021-02-12;200.616
2021-02-15;201.531
2021-02-16;209.294
2021-02-17;21.829
2021-02-18;225.234
2021-02-19;204.844
2021-02-22;216.934
2021-02-23;231.325
2021-02-24;214.258
2021-02-25;220.962
2021-02-26;268.632
2021-03-01;221.594
2021-03-02;218.134
2021-03-03;216.956
2021-03-04;220.916
2021-03-05;250.782
2021-03-08;208.952
2021-03-09;202.608
2021-03-10;196.671
2021-03-11;188.846
2021-03-12;187.087
2021-03-15;186.234
2021-03-16;175.488
2021-03-17;175.706
2021-03-18;174.622
2021-03-19;18.395
2021-03-22;176.826
2021-03-23;175.964
2021-03-24;177.712
2021-03-25;188.836
2021-03-26;17.112
2021-03-29;18.348
2021-03-30;184.722
2021-03-31;179.742
2021-04-01;168.956
2021-04-06;171.057
2021-04-07;166.645
2021-04-08;161.602
2021-04-09;161.768
2021-04-12;170.514
2021-04-13;163.086
2021-04-14;161.903
2021-04-15;157.081
2021-04-16;161.131
2021-04-19;172.101
2021-04-20;210.797
2021-04-21;192.813
2021-04-22;177.562
2021-04-23;181.883
2021-04-26;182.841
2021-04-27;192.123
2021-04-28;18.377
2021-04-29;188.768
2021-04-30;206.309
2021-05-03;199.314
2021-05-04;228.185
2021-05-05;199.042
2021-05-06;203.775
2021-05-07;183.838
2021-05-10;185.019
2021-05-11;225.573
2021-05-12;239.387
2021-05-13;233.498
2021-05-14;195.457
2021-05-17;218.052
2021-05-18;213.082
2021-05-19;244.802
2021-05-20;221.023
2021-05-21;203.521
2021-05-24;192.364
2021-05-25;190.816
2021-05-26;182.823
2021-05-27;178.227
2021-05-28;171.662
2021-05-31;190.981
2021-06-01;187.726
2021-06-02;178.481
2021-06-03;182.446
2021-06-04;17.376
2021-06-07;17.711
2021-06-08;177.247
2021-06-09;172.322
2021-06-10;166.565
2021-06-11;151.511
2021-06-14;160.495
2021-06-15;164.055
2021-06-16;161.772
2021-06-17;170.804
2021-06-18;207.634
2021-06-21;194.847
2021-06-22;175.733
2021-06-23;18.549
2021-06-24;173.518
2021-06-25;166.823
2021-06-28;176.455
2021-06-29;169.495
2021-06-30;181.849
2021-07-01;177.267
2021-07-02;165.747
2021-07-05;167.545
2021-07-06;181.255
2021-07-07;173.168
2021-07-08;199.652
2021-07-09;179.506
2021-07-12;179.521
2021-07-13;179.989
2021-07-14;176.841
2021-07-15;18.642
2021-07-16;194.537
2021-07-19;254.361
2021-07-20;244.923
2021-07-21;215.241
2021-07-22;199.131
2021-07-23;175.527
2021-07-26;185.323
2021-07-27;213.563
2021-07-28;194.809
2021-07-29;192.556
2021-07-30;209.392
2021-08-02;198.395
2021-08-03;202.233
2021-08-04;192.129
2021-08-05;182.492
2021-08-06;178.883
2021-08-09;175.508
2021-08-10;172.752
2021-08-11;17.038
2021-08-12;161.073
2021-08-13;158.002
2021-08-16;180.025
2021-08-17;183.901
2021-08-18;184.705
2021-08-19;221.296
2021-08-20;201.509
2021-08-23;178.943
2021-08-24;180.943
2021-08-25;178.302
2021-08-26;190.944
2021-08-27;176.003
2021-08-30;17.498
2021-08-31;187.654
2021-09-01;174.679
2021-09-02;169.721
2021-09-03;181.919
2021-09-06;175.551
2021-09-07;18.6
2021-09-08;204.927
2021-09-09;196.412
2021-09-10;20.357
2021-09-13;207.429
2021-09-14;204.635
2021-09-15;216.946
2021-09-16;216.515
2021-09-17;231.662
2021-09-20;264.695
2021-09-21;255.096
2021-09-22;228.073
2021-09-23;206.244
2021-09-24;218.467
2021-09-27;208.349
2021-09-28;248.941
2021-09-29;239.588
2021-09-30;232.428
2021-10-01;240.389
2021-10-04;251.857
2021-10-05;222.252
2021-10-06;243.318
2021-10-07;210.201
2021-10-08;202.799
2021-10-11;201.795
2021-10-12;207.442
2021-10-13;198.415
2021-10-14;169.918
2021-10-15;163.486
2021-10-18;171.324
2021-10-19;162.901
2021-10-20;159.796
2021-10-21;167.516
2021-10-22;164.007
2021-10-25;162.815
2021-10-26;161.505
2021-10-27;169.191
2021-10-28;176.094
2021-10-29;176.164
2021-11-01;174.961
2021-11-02;168.576
2021-11-03;164.717
2021-11-04;159.723
2021-11-05;164.029
2021-11-08;171.981
2021-11-09;18.062
2021-11-10;171.761
2021-11-11;170.902
2021-11-12;161.449
2021-11-15;166.495
2021-11-16;167.973
2021-11-17;166.822
2021-11-18;177.692
2021-11-19;191.166
2021-11-22;188.846
2021-11-23;206.416
2021-11-24;20.666
2021-11-25;198.777
2021-11-26;323.129
2021-11-29;288.033
2021-11-30;300.679
2021-12-01;260.164
2021-12-02;30.469
2021-12-03;314.794
2021-12-06;30.041
2021-12-07;24.873
2021-12-08;24.708
2021-12-09;23.516
2021-12-10;224.272
2021-12-13;230.184
2021-12-14;24.418
2021-12-15;247.416
2021-12-16;206.116
2021-12-17;219.842
2021-12-20;26.835
2021-12-21;228.332
2021-12-22;210.421
2021-12-23;190.369
2021-12-27;196.616
2021-12-28;190.728
2021-12-29;201.834
2021-12-30;192.677
2022-01-03;191.696
2022-01-04;186.397
2022-01-05;177.553
2022-01-06;200.961
2022-01-07;206.232
2022-01-10;22.543
2022-01-11;197.861
2022-01-12;183.029
2022-01-13;184.609
2022-01-14;213.963
2022-01-17;200.374
2022-01-18;219.614
2022-01-19;223.578
2022-01-20;204.033
2022-01-21;242.217
2022-01-24;326.811
2022-01-25;31.453
2022-01-26;283.362
2022-01-27;28.028
2022-01-28;294.111
2022-01-31;270.084
2022-02-01;240.892
2022-02-02;226.402
2022-02-03;243.287
2022-02-04;263.008
2022-02-07;242.433
2022-02-08;231.564
2022-02-09;214.117
2022-02-10;218.414
2022-02-11;246.637
2022-02-14;300.547
2022-02-15;27.055
2022-02-16;266.138
2022-02-17;287.931
2022-02-18;312.669
2022-02-21;362.245
2022-02-22;329.766
2022-02-23;334.572
2022-02-24;381.264
2022-02-25;321.184
2022-02-28;35.293
2022-03-01;415.796
2022-03-02;387.848
2022-03-03;404.507
2022-03-04;496.395
2022-03-07;482.373
2022-03-08;455.607
2022-03-09;41.497
2022-03-10;433.509
2022-03-11;413.743
2022-03-14;406.415
2022-03-15;411.972
2022-03-16;360.127
2022-03-17;32.017
2022-03-18;299.048
2022-03-21;283.402
2022-03-22;27.484
2022-03-23;307.746
2022-03-24;311.577
2022-03-25;322.262
2022-03-28;305.027
2022-03-29;26.582
2022-03-30;281.001
2022-03-31;289.898
2022-04-01;285.011
2022-04-04;26.725
2022-04-05;291.551
2022-04-06;32.238
2022-04-07;325.322
2022-04-08;307.314
2022-04-11;302.283
2022-04-12;300.143
2022-04-13;28.843
2022-04-14;267.531
2022-04-19;274.395
2022-04-20;249.786
2022-04-21;245.398
2022-04-22;28.345
2022-04-25;314.602
2022-04-26;327.093
2022-04-27;327.446
2022-04-28;312.799
2022-04-29;307.732
2022-05-02;340.677
2022-05-03;313.834
2022-05-04;312.319
2022-05-05;327.671
2022-05-06;328.002
2022-05-09;359.089
2022-05-10;350.146
2022-05-11;311.216
2022-05-12;323.963
2022-05-13;291.149
2022-05-16;282.178
2022-05-17;262.385
2022-05-18;276.329
2022-05-19;294.669
2022-05-20;286.575
2022-05-23;275.784
2022-05-24;286.123
2022-05-25;274.222
2022-05-26;256.642
2022-05-27;238.505
2022-05-30;23.726
2022-05-31;25.249
2022-06-01;254.388
2022-06-02;233.885
2022-06-03;233.949
2022-06-06;22.97
2022-06-07;235.931
2022-06-08;231.306
2022-06-09;239.731
2022-06-10;276.629
2022-06-13;318.085
2022-06-14;315.667
2022-06-15;300.721
2022-06-16;325.946
2022-06-17;30.893
2022-06-20;285.896
2022-06-21;281.129
2022-06-22;286.815
2022-06-23;29.209
2022-06-24;277.689
2022-06-27;270.179
2022-06-28;266.834
2022-06-29;281.127
2022-06-30;297.804
2022-07-01;287.616
2022-07-04;283.185
2022-07-05;31.604
2022-07-06;30.108
2022-07-07;28.317
2022-07-08;275.514
2022-07-11;288.668
2022-07-12;292.615
2022-07-13;298.522
2022-07-14;318.165
2022-07-15;288.183
2022-07-18;290.637
2022-07-19;267.194
2022-07-20;274.017
2022-07-21;255.535
2022-07-22;240.588
2022-07-25;245.311
2022-07-26;255.671
2022-07-27;240.433
2022-07-28;225.542
2022-07-29;223.049
2022-08-01;229.625
2022-08-02;237.725
2022-08-03;223.417
2022-08-04;224.519
2022-08-05;228.536
2022-08-08;220.847
2022-08-09;23.284
2022-08-10;217.894
2022-08-11;216.517
2022-08-12;212.132
2022-08-15;215.858
2022-08-16;213.365
2022-08-17;227.453
2022-08-18;22.667
2022-08-19;245.809
2022-08-22;273.682
2022-08-23;269.246
2022-08-24;254.513
2022-08-25;24.719
2022-08-26;266.601
2022-08-29;284.642
2022-08-30;283.703
2022-08-31;279.451
2022-09-01;291.451
2022-09-02;255.031
2022-09-05;277.853
2022-09-06;273.521
2022-09-07;271.301
2022-09-08;259.173
2022-09-09;248.838
2022-09-12;246.249
2022-09-13;26.041
2022-09-14;262.438
2022-09-15;253.479
2022-09-16;264.308
2022-09-19;261.867
2022-09-20;271.557
2022-09-21;272.697
2022-09-22;279.968
2022-09-23;299.959
2022-09-26;307.535
2022-09-27;313.224
2022-09-28;313.435
2022-09-29;330.733
2022-09-30;307.092
2022-10-03;307.147
2022-10-04;292.679
2022-10-05;298.599
2022-10-06;291.714
2022-10-07;299.234
2022-10-10;318.717
2022-10-11;320.131
2022-10-12;318.224
2022-10-13;302.048
2022-10-14;29.766
2022-10-17;292.711
2022-10-18;289.165
2022-10-19;28.302
2022-10-20;277.451
2022-10-21;278.325
2022-10-24;286.794
2022-10-25;276.175
2022-10-26;269.479
2022-10-27;258.725
2022-10-28;248.904
2022-10-31;248.305
2022-11-01;244.661
2022-11-02;247.005
2022-11-03;237.706
2022-11-04;229.051
2022-11-07;226.633
2022-11-08;226.103
2022-11-09;232.437
2022-11-10;213.193
2022-11-11;207.775
2022-11-14;209.416
2022-11-15;208.552
2022-11-16;211.699
2022-11-17;218.159
2022-11-18;208.843
2022-11-21;211.749
2022-11-22;202.196
2022-11-23;195.057
2022-11-24;19.563
2022-11-25;199.294
2022-11-28;21.523
2022-11-29;217.003
2022-11-30;212.104
2022-12-01;203.191
2022-12-02;193.283
2022-12-05;198.221
2022-12-06;20.81
2022-12-07;220.266
2022-12-08;217.925
2022-12-09;213.964
2022-12-12;22.538
2022-12-13;203.898
2022-12-14;20.34
2022-12-15;208.424
2022-12-16;213.153
2022-12-19;206.049
2022-12-20;206.949
2022-12-21;190.621
2022-12-22;19.962
2022-12-23;200.403
2022-12-27;206.586
2022-12-28;205.078
2022-12-29;199.315
2022-12-30;208.862
2023-01-02;207.701
2023-01-03;202.765
2023-01-04;194.454
2023-01-05;195.317
2023-01-06;184.877
2023-01-09;189.985
2023-01-10;192.537
2023-01-11;19.34
2023-01-12;179.438
2023-01-13;173.437
2023-01-16;183.479
2023-01-17;186.197
2023-01-18;181.208
2023-01-19;202.982
2023-01-20;186.836
2023-01-23;181.635
2023-01-24;180.648
2023-01-25;184.243
2023-01-26;181.732
2023-01-27;172.871
2023-01-30;187.467
2023-01-31;185.683
2023-02-01;186.992
2023-02-02;166.712
2023-02-03;167.598
2023-02-06;186.439
2023-02-07;187.636
2023-02-08;187.222
2023-02-09;181.667
2023-02-10;204.681
2023-02-13;197.867
2023-02-14;188.976
2023-02-15;176.154
2023-02-16;180.518
2023-02-17;192.298
2023-02-20;195.282
2023-02-21;208.943
2023-02-22;211.761
2023-02-23;202.369
2023-02-24;216.716
2023-02-27;199.638
2023-02-28;195.007
2023-03-01;20.108
2023-03-02;196.692
2023-03-03;181.167
2023-03-06;178.713
2023-03-07;184.278
2023-03-08;180.586
2023-03-09;180.178
2023-03-10;211.745
2023-03-13;258.606
2023-03-14;227.609
2023-03-15;320.183
2023-03-16;266.513
2023-03-17;300.367
2023-03-20;28.432
2023-03-21;241.126
2023-03-22;22.246
2023-03-23;215.715
2023-03-24;248.849
2023-03-27;230.631
2023-03-28;220.865
2023-03-29;20.4
2023-03-30;197.826
2023-03-31;194.246
2023-04-03;190.905
2023-04-04;190.203
2023-04-05;19.935
2023-04-06;19.123
2023-04-11;188.152
2023-04-12;186.254
2023-04-13;176.441
2023-04-14;164.374
2023-04-17;174.568
2023-04-18;168.952
2023-04-19;169.332
2023-04-20;17.727
2023-04-21;170.847
2023-04-24;171.568
2023-04-25;179.256
2023-04-26;187.788
2023-04-27;181.786
2023-04-28;174.304
2023-05-02;205.692
2023-05-03;199.433
2023-05-04;208.326
2023-05-05;182.847
2023-05-08;180.706
2023-05-09;189.217
2023-05-10;186.652
2023-05-11;185.578
2023-05-12;170.094
2023-05-15;171.689
2023-05-16;168.808
2023-05-17;169.505
2023-05-18;156.599
2023-05-19;15.715
2023-05-22;163.133
2023-05-23;176.691
2023-05-24;20.93
2023-05-25;198.595
2023-05-26;175.971
2023-05-29;17.868
2023-05-30;179.576
2023-05-31;199.817
2023-06-01;17
2023-06-02;160.329
2023-06-05;161.174
2023-06-06;153.988
2023-06-07;153.277
2023-06-08;150.986
2023-06-09;149.894
2023-06-12;151.847
2023-06-13;147.763
2023-06-14;142.258
2023-06-15;137.205
2023-06-16;130.737
2023-06-19;142.158
2023-06-20;146.542
2023-06-21;143.982
2023-06-22;148.578
2023-06-23;153.519
2023-06-26;158.789
2023-06-27;152.039
2023-06-28;14.213
2023-06-29;14.252
2023-06-30;136.139
2023-07-03;136.529
2023-07-04;141.015
2023-07-05;152.945
2023-07-06;192.277
2023-07-07;175.374
2023-07-10;175.041
2023-07-11;165.671
2023-07-12;151.849
2023-07-13;150.485
2023-07-14;147.973
2023-07-17;158.316
2023-07-18;15.506
2023-07-19;159.653
2023-07-20;156.917
2023-07-21;149.422
2023-07-24;15.534
2023-07-25;154.793
2023-07-26;160.997
2023-07-27;149.653
2023-07-28;152.189
2023-07-31;162.264
2023-08-01;171.897
2023-08-02;197.059
2023-08-03;196.507
2023-08-04;183.516
2023-08-07;186.231
2023-08-08;195.393
2023-08-09;189.796
2023-08-10;180.764
2023-08-11;183.746
2023-08-14;180.529
2023-08-15;188.579
2023-08-16;18.551
2023-08-17;203.539
2023-08-18;202.456
2023-08-21;198.367
2023-08-22;191.293
2023-08-23;184.996
2023-08-24;189.039
2023-08-25;184.734
2023-08-28;178.175
2023-08-29;167.835
2023-08-30;165.618
2023-08-31;160.638
2023-09-01;159.449
2023-09-04;166.633
2023-09-05;163.544
2023-09-06;168.029
2023-09-07;169.887
2023-09-08;161.558
2023-09-11;162.321
2023-09-12;165.155
2023-09-13;165.042
2023-09-14;147.497
2023-09-15;147.262
2023-09-18;161.549
2023-09-19;163.475
2023-09-20;154.074
2023-09-21;171.196
2023-09-22;169.607
2023-09-25;190.808
2023-09-26;197.747
2023-09-27;195.114
2023-09-28;188.228
2023-09-29;174.704
2023-10-02;189.158
2023-10-03;201.991
2023-10-04;202.158
2023-10-05;19.656
2023-10-06;186.464
2023-10-09;202.398
2023-10-10;186.124
2023-10-11;177.664
2023-10-12;171.634
2023-10-13;201.795
2023-10-16;199.156
2023-10-17;198.746
2023-10-18;216.373
2023-10-19;223.032
2023-10-20;233.334
2023-10-23;219.351
2023-10-24;20.988
2023-10-25;205.753
2023-10-26;215.031
2023-10-27;207.887
2023-10-30;20.949
2023-10-31;197.076
2023-11-01;186.508
2023-11-02;177.337
2023-11-03;168.411
2023-11-06;168.258
2023-11-07;166.816
2023-11-08;160.477
2023-11-09;157.657
2023-11-10;160.383
2023-11-13;158.653
2023-11-14;150.266
2023-11-15;148.085
2023-11-16;146.829
2023-11-17;138.479
2023-11-20;140.106
2023-11-21;14.065
2023-11-22;134.844
2023-11-23;136.417
2023-11-24;133.953
2023-11-27;140.274
2023-11-28;141.716
2023-11-29;141.975
2023-11-30;13.815
2023-12-01;135.043
2023-12-04;141.209
2023-12-05;139.983
2023-12-06;140.777
2023-12-07;142.078
2023-12-08;137.018
2023-12-11;137.103
2023-12-12;13.205
2023-12-13;134.963
2023-12-14;124.532
2023-12-15;121.242
2023-12-18;129.116
2023-12-19;128.278
2023-12-20;127.353
2023-12-21;135.946
2023-12-22;135.645
2023-12-27;134.324
2023-12-28;135.156
2023-12-29;135.747
2024-01-02;144.914
2024-01-03;154.904
2024-01-04;143.099
2024-01-05;141.189
2024-01-08;140.017
2024-01-09;136.966
2024-01-10;13.392
2024-01-11;139.196
2024-01-12;134.234
2024-01-15;141.101
2024-01-16;141.507
2024-01-17;15.082
2024-01-18;145.083
2024-01-19;14.172
2024-01-22;138.453
2024-01-23;135.791
2024-01-24;134.592
2024-01-25;135.755
2024-01-26;136.074
2024-01-29;140.569
2024-01-30;141.062
2024-01-31;148.188
2024-02-01;148.059
2024-02-02;140.448
2024-02-05;141.586
2024-02-06;136.148
2024-02-07;136.403
2024-02-08;137.628
2024-02-09;139.901
2024-02-12;143.637
2024-02-13;150.271
2024-02-14;144.442
2024-02-15;143.226
2024-02-16;137.871
2024-02-19;140.778
2024-02-20;142.001
2024-02-21;145.517
2024-02-22;138.143
2024-02-23;136.956
2024-02-26;134.373
2024-02-27;133.586
2024-02-28;138.643
2024-02-29;137.832
2024-03-01;137.842
2024-03-04;137.474
2024-03-05;146.918
2024-03-06;141.614
2024-03-07;139.026
2024-03-08;137.211
2024-03-11;147.303
2024-03-12;136.807
2024-03-13;131.363
2024-03-14;133.153
2024-03-15;133.135
2024-03-18;134.411
2024-03-19;131.173
2024-03-20;129.557
2024-03-21;121.808
2024-03-22;124.209
2024-03-25;124.948
2024-03-26;124.541
2024-03-27;128.635
2024-03-28;133.781
2024-04-02;151.815
2024-04-03;142.498
2024-04-04;136.866
2024-04-05;161.199
2024-04-08;155.231
2024-04-09;163.013
2024-04-10;159.059
2024-04-11;167.012
2024-04-12;187.948
2024-04-15;185.184
2024-04-16;196.253
2024-04-17;184.714
2024-04-18;175.161
2024-04-19;181.885
2024-04-22;171.142
2024-04-23;157.948
2024-04-24;156.176
2024-04-25;163.578
2024-04-26;152.644
2024-04-29;151.077
2024-04-30;155.652
2024-05-02;154.322
2024-05-03;144.388
2024-05-06;14.299
2024-05-07;140.852
2024-05-08;137.213
2024-05-09;134.636
2024-05-10;136.018
2024-05-13;13.924
2024-05-14;139.554
2024-05-15;130.905
2024-05-16;127.936
2024-05-17;121.346
2024-05-20;12.442
2024-05-21;125.421
2024-05-22;127.432
2024-05-23;125.152
2024-05-24;126.094
